name,meat
Til Ke Ladoo - Sesame Ladoo,FALSE
Hing Pani Puri-Asafoetida Pani Puri,FALSE
Fajeto - Gujarati Ripe Mango Curry,FALSE
Manda Pitha-Orissa Style Steamed Rice Flour Dumplings,FALSE
Red Kidney Beans Tortilla Wraps,FALSE
Satvik Carrot Sprouts Salad - No Onion No Garlic,FALSE
Rajma Aloo Cutlet (Tikki / Patty),FALSE
Savory Oatmeal Bowl with Sautéed Carrot and Green Bean,FALSE
So th injian badge repe onion badge ｜ la w badge badge ｜ potato badge,FALSE
Vegetable Clear Soup,FALSE
Goan Bimbla Uddamethi,FALSE
Masalewari Chef (Spiced Sindhi Bread),FALSE
Spicy Kiwifruit Salsa and Feta Toasties,FALSE
Cheese and Spinach Tart,FALSE
Nut Mustard Chitran,FALSE
Malvani Kala Chana Masala - Spicy Kala Chana Curry,FALSE
Hurali Kalu Chutney - Hurali Kalu Chutney,FALSE
Tomato Pea Poha - Tomato Poha With Peas,FALSE
Kakrar Jhal - Bengali Style Crab Curry,TRUE
Instant Lemon Avalakki - Instant Poha Snack,FALSE
Kuvale Sasam - Konkani Ash Gourd Curry,FALSE
Chicken Meatball Tacos,TRUE
Soya Keema Matar Masala,FALSE
Baked Yogurt Tart with Figs and Blueberries(With Eggless Option),FALSE
Spinach and Basil Pasta Sauce,FALSE
Bengali Style Kanch kolar Kofta Curry (Green Plantain Kofta Curry),FALSE
Horsegram Dal,FALSE
Murgh Aloo Tikki - Chicken and Potato Tikki,TRUE
Sabudana Thalipeeth - Tapioca Pearl Spicy Flat Bread,FALSE
Spiced Watermelon Curry With Carrots and Peppers,FALSE
Vegetable Handi Biryani,FALSE
Hari Dhania Ki Sabzi ( Fresh Coriander leaves Dry Curry),FALSE
Creamy Polenta With Mushrooms,FALSE
Apple and Bok Choy Salad,FALSE
Matar Paneer,FALSE
Andhra Style Potato Korma,FALSE
Broccoli And Tofu Green Curry,FALSE
Roasted Tomato And Basil Bruschetta,FALSE
Nepalese Vegetable Pulao,FALSE
Malaysian Nasi Lemak Rice - Malaysian Nasi Lemak Rice,FALSE
Mutton Cut,TRUE
Kondakadalai Puli Vengaya Kuzhambu (South Indian Style Spicy And Tangy Kala Chana),FALSE
Jowar Bajra Garlic Roti,FALSE
Bitter Gourd Chips,FALSE
South Indian Coconut Chutney With Coconut Water,FALSE
Orange Cranberry Cupcakes,TRUE
Fizzy Pomegranate Mint Mocktail,FALSE
Steamed Vegetables With Chilli Lime Butter,FALSE
Balsamic Glazed Eggplant Feta Rollatini,FALSE
Mughlai Dum Arbi,FALSE
Chicken Bharta - Dhaba Style Chicken Masala,TRUE
Spaghetti Tomato (Pasta in Tomato Basil Sauce),FALSE
Dal And Vegetable Kebab,FALSE
Zucchini Wheat Semolina Salt,FALSE
Karnataka Style Avarekalu Kosambari,FALSE
Chicken Pizza With Caramelised Red Onion,TRUE
Kung Pao Chicken With Vegetable Fried Rice,TRUE
Shahi Bhindi in Cashew Nut Gravy - Okras in Cashew Nut Curry,FALSE
Kashmiri Style Nadru Yakhni-Lotus Stem in Yogurt Sauce,FALSE
Mughlai Bhindi - Spicy Okra Curry,FALSE
Kesar Badam Cupcakes With Shrikhand,FALSE
Lemongrass Tomato Corn Soup - Lemongrass Tomato Corn Soup,FALSE
Muttai Parotta ( Ande Ka Paratha / Egg Filled Flat Bread),TRUE
Meen Varutathu - Kerala Style Fish Fry,TRUE
Asian Shrimp Rice Burger,TRUE
Dudhauri Jharkhand,FALSE
Homemade Herb Butter,FALSE
Braised Pork Belly,TRUE
Maharashtrian Style Namkeen Shankarpali (Savory Flaky Pastry Diamonds),FALSE
Semolina Gujiya,FALSE
Kashmiri Mutton Yakhni,TRUE
Crispy and Spicy Chilli Chicken - Indian Style,TRUE
Lehsuni Methi Paneer - Garlic Methi Paneer Curry,FALSE
Spinach Tomato Soup Italian Style,FALSE
Chettinad Thakkali Vengaya Kuzhambu,FALSE
Samai Arisi Pidi Kozhukattai (Tamil Nadu Breakfast),FALSE
Mushroom Stroganoff,FALSE
Delicious Skillet Roasted Fondant Potatoes,FALSE
Parsi Mutton Cutlets,TRUE
Shahi Vegetable Pulao - Shahi Vegetable Pulao,FALSE
Foxtail Millet Khichdi with Batata Aloo Nu Shaak,FALSE
Konkani Tendli Sukke - Ivy Gourd/Tindora Stir Fry,FALSE
Cheese And Corn Tostadas,FALSE
Oats Unni Appam/ Nei Appam,FALSE
Kavuni Arisi Payasam - Black Rice Kheer,FALSE
Pumpkin Dal with Garlic Tadka,FALSE
Chicken Mie Goreng - Noodles Tossed In Sriracha Sauce,TRUE
Muttai Kuzhambu - South Indian Egg Curry,TRUE
Bhindi Huli - South Indian Style Tangy Okra,FALSE
Ukad (Maharashtrian Rice Flour Porridge),FALSE
Coconut Kewra Drink,FALSE
Cheese Broccoli Fritter - Pan Fried Broccoli Pakora,FALSE
Tamarind Chilli Potato,FALSE
Paneer Pancake,TRUE
Corn Toast With Moong Sprouts and Vegetables,FALSE
Rajasthani Dal Baaple Churma,FALSE
Kathirikkai Thogayal - Thuvaiyal (Spicy Brinjal Chutney),FALSE
Sukhi Aloo Sabzi,FALSE
Vegan Kofta Curry,FALSE
Chow Chow Thoran,FALSE
Vegetarian Potato Hash,FALSE
Thai Yellow Chicken Curry,TRUE
Goan Style Chana Dal Payasam,FALSE
Raw Mango Raita,FALSE
Okra Bamia,FALSE
Fruit Pachadi,FALSE
Italian Home Style Ravioli in Lemon-Garlic White Sauce,FALSE
No Onion No Garlic Raw Tomato Curry,FALSE
Uppu Seedai - Krishna Janmashtami | Gokulashtami,FALSE
Grilled Rajma Masala Sandwich,FALSE
Karnataka Style Avarekalu Akki Rotti,FALSE
Goan Style Caldinho de Abobora Branca (Mild Curry of white Pumpkin),FALSE
Beans Karam (Beans Curry),FALSE
Indo Chinese Soya Stir Fry With Cashew Nuts,FALSE
Calicut Payyoli Chicken Fry,TRUE
Mango Musk Melon Chia Seeds Pudding,FALSE
Kacche Aam Aur Lehsun Ki Dal -Curried Lentils With Mango and Garlic,FALSE
Coconut Peanut Chutney (No Onion No Garlic),FALSE
Menthe Tambli,FALSE
Muesli Chia Seeds Kaiser Roll - Hard Roll,FALSE
Cheesy Masala Omelette With Roasted Vegetables,TRUE
Aava Pettina Majjiga Pulusu - Andhra Style Mor Kuzhambu,FALSE
Szechwan Hakka Noodle Momo,FALSE
Penne With Creamy Pumpkin Sauce With Broccoli,FALSE
Gajar Shalgam Ka Paani Wala Achar - Carrot And Turnip Pickle,FALSE
Wheat Grass Rasam,FALSE
Mangalorean Style Biscuit Roti,FALSE
Andhra Style Beetroot Vepudu,FALSE
Parsi Style Seasoned Scrambled Eggs,TRUE
Besan Aur Mirch Ki Sabzi,FALSE
Spinach and Paneer Cornmeal Roll,FALSE
Homemade Trail Mix with Dry Fruits,FALSE
Sri Lankan Chicken Curry,TRUE
Kobiche Vade - Cabbage And Multigrain Fritters,FALSE
Roasted Cauliflower Dill Soup,FALSE
Bihari Style Kadhi Badi,FALSE
Apple Vanilla Whole Wheat Pancakes,FALSE
Pumpkin Ombhal,FALSE
Ice-Apple And Plum Rose Juice,FALSE
Tofu Bhurji,FALSE
Kathirikai UrulaiKizhanghu Pachidi (Brinjals And Potatoes With Moong Dal),FALSE
Achari Masala For Fresh Pickles,FALSE
Masala Lachha Paratha,FALSE
Spiced Coconut Rice,FALSE
Murungakkai Puli Kuzhambu -Spicy Drumstick Curry,FALSE
Mangalorean Padengi Gassi - Green Moong Dal Curry,FALSE
Palak Paneer Paratha,FALSE
Cabbage And Carrot Thoran,FALSE
Spicy and Masaledar Aloo Gobi and Beans Tawa Sabzi,FALSE
Spicy Baby Potatoes,FALSE
Konkani Style Sungta Ambat Aani Tallel Sungta- Fried Prawns and Curry,TRUE
Avocado Egg Sandwich,TRUE
Grated Carrot Cucumber Tomato Raita,FALSE
Lemon Ginger Spice Detox Tea,FALSE
Basil Pesto Bombs,FALSE
Maharashtrian Chavali Chi Usal - Black Eyed Peas Curry,FALSE
Goan Style Empada De Camarao (Prawn Pie),TRUE
Coffee Raisin Cake With Sugar Glaze,FALSE
Patta Gobi Matar Nu Shaak (Cabbage and Peas Sabzi),FALSE
Spicy and Tangy Pakodi Chaat,FALSE
Green Tea,FALSE
Spinach and Green Peas Curry,FALSE
Peanut Butter Chicken,TRUE
Chilli Ginger Vegetable Tofu Stir Fry,FALSE
Ragi Malpua With Rabri (Indian Pancakes With Creamy Pudding),FALSE
Naga Style Chicken With Bamboo Shoot,TRUE
Beguni - Baingan/Eggplant Pakora,FALSE
Tawa Crispy Pomfret Fry,TRUE
Homemade Italian Calzones,FALSE
The Oat and Green Moong Dal Pesarattu-Savory Lentil Crepe,FALSE
Masoor Dal With Scrambled Eggs - Lentil Curry With Eggs,TRUE
Chettinad Cauliflower Pepper Fry (Milagu Pirattal Poriyal),FALSE
Sukhi Dahi Wali Lauki,FALSE
Pasi Paruppu Masiyal-Green Moong Dal Curry,FALSE
Horsegram Idli - Kulith or Kollu Idli,FALSE
Tomato Rice With Basil,FALSE
"Aglio E Olio Pasta with Roasted Cauliflower, Peppers and Cashew Nuts",FALSE
Udupi Style Alsande Kayi Saaru (Long Beans Gravy),FALSE
Greek Style Grilled Pita Pizza,FALSE
Baked Egg With Quinoa and Tomato Sauce,TRUE
Awadhi Style Kathal Ke Kebab- Raw Jackfruit Kebabs,FALSE
Raw Papaya Kofta In Yogurt Curry,FALSE
Millet Jowar Paniyaram,FALSE
Kitkat Cake With Sponge (Eggless),FALSE
Strawberry Panna Cotta Tart With Chocolate Ganache,TRUE
Moroccan Chickpeas And Vegetable Stew With Couscous,FALSE
Baked Brie In Puff Pastry With Fruits,FALSE
Homemade Coconut Milk,FALSE
Maharashtrian Golyachi Amti (Besan Balls In Tamarind Based Spicy Gravy),FALSE
Ice Cream Tea Float,FALSE
Burani Raita - Garlic Based Yogurt,FALSE
Matar Besan And Paneer Cheela -Green Peas and Paneer Crepes,FALSE
Moong Dal Potli - With Baked Option,FALSE
Mushroom and Bean Sloppy Joe,FALSE
Greek Style Broken Wheat Salad with Chickpeas Fresh Mint and Feta,FALSE
Kundapur Taal Masala Powder - Mangalorean Garlic Chilli Powder,FALSE
Meghalaya Style Do O Kalai - Chicken With Black Lentils,TRUE
Goan Poee -  Delicious Whole Wheat Buns,FALSE
Arbi Tomato Onion Sabzi (Spicy Colocasia Stir fry),FALSE
Creamy Mocha Lassi,FALSE
Crispy Amla Gawar Phali Sabzi,FALSE
Satori (Maharashtrian Mawa Flat Bread),FALSE
Balinese Black Rice Pudding,FALSE
Asian Style Paper Wrapped Chicken,TRUE
Gujarati Biraj - Saffron Flavored Sweet Lentil Rice With Dry Fruits and Coconut,FALSE
Asian Red Cabbage Salad With Roasted Peanuts,FALSE
Jowar and Vegetable Porridge,FALSE
Matta Rice/ Chemba Rice-Pressure Cooker Method,FALSE
Mint Flavoured Mixed Vegetable Pulao,FALSE
Verusenaga Sambar (Fresh Groundnuts Sambar),FALSE
Iyengar Style Masala Toast,FALSE
Savoury Pancakes With Spinach and Paneer Filling,FALSE
Paneer Pasanda -Cottage Cheese in Spicy Yogurt Curry,FALSE
Quinoa Sweet Paniyaram,FALSE
Oatmeal Pancake With Orange,FALSE
Chole Pindi,FALSE
Tomato Onion Gravy Sabzi,FALSE
Andhra Style Coconut Flavored Rice Upma,FALSE
Vegetable Spring Rolls,FALSE
Avocado Ada Pradhaman (With Vegan Option),FALSE
Murgh Masala - Chicken Tangdi Masala,TRUE
Baked Chinese Potato (Koorka Mezhukuperatti),FALSE
Perfect Christmas Roast Potatoes,FALSE
Iyengar Bakery Style Masala Bread,FALSE
Simple and Easy Chicken Cutlet - High Protein Dish,FALSE
Italian Baked Pasta With Cheese and Bread Crumbs,FALSE
Traditional Mathri - North Indian Savoury Cracker,FALSE
Matar Samosa Chaat - Delicious Evening Tea Time Snack,FALSE
Masala Omelette Waffles,FALSE
Ridge Gourd Pachadi,FALSE
Tangy Red Purifier - Tomato Beetroot Juice,FALSE
Choco Swirl Cookies (Eggless Choco Pinwheel Cookies),FALSE
Subz Noor E Chashm (Nawabi Curry ),FALSE
Roasted Chickpeas With Apples Salad,FALSE
Roasted Vegetables Pizza Pouch,FALSE
Kaddu Simla Mirch Sabzi,FALSE
Creamy Veg Spring Roll,FALSE
Goan Egg Drop Curry,TRUE
Mooli Gobhi Aur Methi Sabzi,FALSE
Khatte Baingan,FALSE
Chettinad Masala Powder,FALSE
Chicken Barbecue Pizza,TRUE
Tomato Onion Gravy Sabzi,FALSE
Manathakkali Thayir Pachadi,FALSE
Dahi Achari Bhindi,FALSE
Fusion Wrap (Mixed Vegetables Wrapped In Tortilla),FALSE
Heerekai Sippe Chutney (Ridge Gourd Peel Chutney),FALSE
Chettinad Dry Pepper Chicken,TRUE
Shredded Chicken Cheese Sandwich,TRUE
Dimer Malai Curry (Bengali Style Egg Curry In Coconut Milk),TRUE
Baked Cheesy Broccoli Pasta,FALSE
Whole Wheat Ravioli with Paneer and Creamy Mushroom Oat Sauce,FALSE
Surati Jowar Vada,FALSE
Gujarati Style Bhakri-A Multigrain Flat Bread,FALSE
Besan Burji,FALSE
Methi Murgh - Chicken with Fenugreek Leaves,TRUE
Spicy Chana Chaat Frankie,FALSE
Amrood Ki Chutney,FALSE
Homemade Mango Ice-Cream,FALSE
Badam Burfi - Almond Burfi,FALSE
Madurai Spicy Tomato Chutney- Thakkali Vengayam Chutney,FALSE
Narikol Pitha - Sweetened Coconut Fritter,FALSE
Kelyachi Bhaji (Raw Banana Stir Fry),FALSE
Pan Roasted Herbed Baby Potato With Vegetables,FALSE
Baked Vegetable Salad,FALSE
Mustard Egg Curry,TRUE
Andhra Style Chama Dumpa Pulusu - Arbi With Sesame Tamarind Sauce,FALSE
Beans On Toast,FALSE
Ragi (Finger Millet) Chocolate Brownie,FALSE
Asian Style Tofu in Spicy Orange Sauce,FALSE
Spinach And Coriander Dosa,FALSE
Kasuri Methi Paneer Sabzi,FALSE
Karamani Poriyal - Yard Long Beans Stir Fry | Chawli | Barbati sabzi,FALSE
Coorg Style Kadumbuttu/Kadambuttu (Steamed Rice Balls),FALSE
Herbed Butter Rice With Rosemary and Thyme,FALSE
Homemade Kanpe Papdi Chaat,FALSE
Raw Papaya Mor Kootu - Ayurvedic No Onion No Garlic,FALSE
Detox Blueberry Salad,FALSE
Mushroom Fried Rice,FALSE
Quick And Easy Chilli Bean Dip With Chips,FALSE
Pasta In Pudina Chutney Sauce - A Indian Fusion,FALSE
Gavarphali Ki Sabji,FALSE
Oriya Kancha Kadali Bara (Raw Banana Cutlets),FALSE
Baked chickpea lentil,FALSE
Chicken Cheese Stuffed Kulcha,TRUE
Urulaikizhangu Puli Thokku (South Indian Style Potatoes with Tamarind),FALSE
Bharwa Baingan Aur Pyaaz Ki Sabzi,FALSE
Potato Bonda - Low Fat Aloo Bonda,FALSE
Classic Pizza Margherita - Pizza Topped With Cheese And Tomato Sauce,FALSE
Jackfruit Idli - Pansu Idli,FALSE
Karnataka Steel Awarekalu Pulao - Awarekalu Pulao,FALSE
Mirchi Lahsun Ka Chunda (Chilli Garlic Chunda),FALSE
Chicken In A Foil,TRUE
Surul Appam,FALSE
Strawberry Yogurt Breakfast Parfait,FALSE
Punjabi Choori (Sweet Crumbled Rotis),FALSE
Cabbage Tomato Pachadi,FALSE
Anhui Style Egg Dumpling,TRUE
Instant Sooji Oats Dhokla - Steamed Semolina and Oats Dhokla,FALSE
"South Indian Kosambari With Raw Mango, Cucumber, Carrot and Beetroot",FALSE
Chettinad Podalangai Vadai (Chettinad Style Snake Gourd Fritters),FALSE
Amritsari dal - Amritsari Dal,FALSE
Kerala Style Puttu Upma With Scrambled Eggs,TRUE
The Croque Madame Sandwich,TRUE
Sprouted Green Moong with Tadka,FALSE
Fish Tikka Masala Skewer,TRUE
Dum Arbi,FALSE
Methi Jowar Ragi Thalipeeth - Healthy Diabetic Friendly,FALSE
Vellai / Jaggerya Dosa,FALSE
Paneer Kolhapuri (Cottage Cheese In Maharashtrian Gravy With Kolhapuri Masala),FALSE
Instant Masala Beans Idli,FALSE
Grilled Eggplant With Spirulina Basil Pesto and Tofu,FALSE
Arbi Ke Patte Ke Pakode - Colocasia Leaf Rolls,FALSE
Mexican Vegetarian Fajitas,FALSE
Sprouted Horse Gram Thoran - No Onion No Garlic,FALSE
Creamy Dal Makhani,FALSE
Instant Red Chilli Pickle,FALSE
Vaangi Shimla Mirchi Bhaji - Brinjal Capsicum Gravy,FALSE
Potato Cabbage Pea Vegetable,FALSE
Banana And Ragi Porridge For Babies And Toddlers,FALSE
Tofu Chocolate Mousse,FALSE
Pumpkin Wade (Sweet Pumpkin Pooris),FALSE
Dahi Ma Bheeda (Dahi Bhindi - Parsi Style Okras Cooked In Yogurt),FALSE
Gujarati Sev Tameta Nu Shaak | Sev Tamatar Ki Sabzi,FALSE
Broccoli and Pepper Rice - Broccoli and Pepper Rice,FALSE
Thai Style Mung Bean Fritter,FALSE
Masala Soda Shikanji - Masala Soda Shikanji,FALSE
Potato Basil Fritters,FALSE
Tuna Rasam Bhaji (Tuna Sabzi Flavored with Rasam Powder),TRUE
Thai Coconut Garlic Rice - Thai Coconut Garlic Rice,FALSE
Kaya Tholi Thoran (Raw Banana Thoran),FALSE
Patiala Aloo,FALSE
Quinoa Brown Rice and Vegetable Pulao,FALSE
Quinoa and Vegetable Saute,FALSE
Paneer Do Pyaza,FALSE
Pakistani Roasted Gosht,TRUE
Mushroom Stuffed Ravioli With Burnt Butter Sauce,FALSE
Badam Milk - Almond Milk,FALSE
Creamy Beetroot and Potato Puree - Baby Food,FALSE
Green Beans Fry,FALSE
Cheesy Garlic Spinach Corn Paneer Sandwich,FALSE
Shrimp Stir Fry With Cheesy Dip Mayo,FALSE
Tofu Strawberry Puree For Babies And Toddlers,FALSE
Ginger-Holi Basil Teasene - Ginger Basil Tea,FALSE
Spinach Mushroom Stir Fry,FALSE
A Creamy and Delicious Gulkand Kulfi,FALSE
Couscous Salad With Cucumber And Feta Cheese,FALSE
Mexican Chicken Soup,TRUE
Zoodles In Creamy Basil Pesto,FALSE
Bread Halwa,FALSE
Saunf Wali Hari Gobi Sabzi - Cauliflower Spiced with Fennel and Green Chutney,FALSE
Malabar Style Kozhi Pidi - Rice Dumplings In Chicken Stew,TRUE
Beetroot And Chickpea Kebab/Tikki - Evening Snack,FALSE
Instant Rava Appam With Vegetables,FALSE
Tamil Nadu Style Potato Masiyal (South Indian Style Aloo Masala),FALSE
Cauliflower Pepper Fry (Chettinad Style),FALSE
Quinoa Vangi Bath,FALSE
Cheesy Mushroom Masala Dosa,FALSE
Orange and Date Muffin,TRUE
Dhaba Style Dal Palak,FALSE
Bihari Chana Daal Puri,FALSE
Kolhapuri akha masoor dal (masoor dal in kholpuri masala),FALSE
Mango Buckwheat Porridge,FALSE
Aam Pora Shorbot - Bengali Aam Panna,FALSE
Penne Pasta With Veggies in Tomato Base,FALSE
Tomato Gotsu,FALSE
Malabar Style Ney Pathiri (Fried Masala Rice Puri),FALSE
Fresh Fruit Bowl,FALSE
Whole Wheat Pasta Salad With Capsicum And Corn,FALSE
Cauliflower Coconut Milk Stew,FALSE
Caribbean Vegetable Patties (Hand Pie),FALSE
Roasted Cauliflower Dill Soup,FALSE
Arbi Ke Kebab - Arbi Ke Kebab,FALSE
Moong Dal Methi Ki Sabzi,FALSE
Goan Egg Drop Curry,TRUE
Spicy Soya Bhurji - North Indian Soya Matar Bhurji,FALSE
Bihari Style Kadhi Bari,FALSE
Sprouted Kollu Sambar - Horse Gram Sambar With Vegetables,FALSE
Parsi Salli Murgh,TRUE
Sukha Bhel With Boiled Peanuts - Peanut Bhel Chaat,FALSE
Warm Red Lentil Salad With Goat Cheese,FALSE
Goan Stuffed Masala,FALSE
Shakarkandi Ka Halwa (Sweet Potato Halwa),FALSE
Bengali Style Dimer Torka (Egg Tadka Dal),TRUE
Milagu Keerai Poricha Kootu - Palak And Moong Dal Kootu,FALSE
Garlic Methi Raita,FALSE
Chickpea and Broccoli Quesadilla,FALSE
Bengali Egg Curry,TRUE
Avarakalu Rawa Laddu - No field beans semolina,FALSE
"Beetroot, Carrot and Cucumber Salad - Beetroot, Carrot and Cucumber Salad with Peanuts",FALSE
Mediterranean Quinoa Bowl With Red Bell Pepper Sauce,FALSE
Orio Paneer Modak,FALSE
Pineapple Paneer Darts,FALSE
Kale and Mushroom French Soup - Kale and Mushroom French Soup,TRUE
Sabudana Tikki ( Spiced Tapioca Pearls Patties),FALSE
Mushroom Tikka Masala Dry,FALSE
Honey Glazed Corn Fritters,FALSE
Milk pudding,FALSE
Baked Mexican Rice,FALSE
Karela Tikki - Healthy Diabetic Snack,FALSE
Ask Roti,FALSE
Aloo Patta Gobhi Sabzi - Potato Leaf Cabbage Vegetable,FALSE
Aam Ka Panna With Jaggery,FALSE
Thakkali Rasam - South Indian Tomato Rasam,FALSE
Cheesy Corn On The Cob,FALSE
Quinoa Rice Pudding With Turmeric,FALSE
Thai Style Beansprouts and Raw Mango Salad,FALSE
Andhra Style Tamati Pachadi - Andhra Style Tamati Pachadi,FALSE
Ragi Kanji - Salt Version,FALSE
Gujarati Dal - Gujarati Dal,FALSE
Andi Unda (Kerala Special Cashew and Rice Balls),FALSE
Achari Baingan Bharta,FALSE
Makhana Pakora - Puffed Lotus Seed Pakoras,FALSE
Pattani Sundal - Green Peas Sundal,FALSE
Carrot and Capsicum Mix Dal,FALSE
Pineapple Cucumber Salad,FALSE
Egg White Cheese Scrambled Eggs With Spinach and Caramelized Onion,TRUE
Creamy Pumpkin Pasta Sauce,TRUE
Baked Whole Wheat Masala Baati (Healthy Rajasthani Spiced Wheat Dumplings),FALSE
Carrot Cashew Smoothie,FALSE
Instant Dosa Mix Powder,FALSE
Pearl Barley Vegetable Soup,FALSE
Chicken Mole With Brown Rice,TRUE
Vegetarian Malai Kebab,FALSE
Tomato Rasam (Tomato Rasam),FALSE
Roasted Garlic Pineapple Paneer Pizza,FALSE
Maharashtrian Tomato Essence,FALSE
Mixed Vegetable Paratha,FALSE
Red Spicy Salsa,FALSE
Crispy Crab Rangoons,TRUE
Rayalaseema Steel Borugula Upma,FALSE
Milk Sooji Fudge,FALSE
Jello Poke Cake,TRUE
Uggani - Puffed Rice Upma,FALSE
Uttarakhand Aloo Ke Gutke,FALSE
Onion Mango Salad - Instant Mango Pickle,FALSE
Aloo Posto (Potatoes In Poppy Seed Paste),FALSE
Teriyaki Tofu,FALSE
Chewy Strawberry Muesli Oats Cookie,TRUE
Sweet and Sour Mangalore Cucumber Chutney,FALSE
Hot Coffee Latte,FALSE
Alfredo Spaghetti Pasta in Broccoli and Olives,FALSE
Eggless Paneer Mc Puff -Mc Donald's Style,FALSE
Paneer Bake Pit Paniyaram,FALSE
Grilled Sub Sandwich With Paneer and Roasted Vegetables,FALSE
Eggless Oreo Cake With Buttercream Frosting,FALSE
Curry Patta Chaas,FALSE
Paplet Hooman - Goan Pomfret Curry,TRUE
Pudina Pyaz Kachumber Salad - Mint Onion Kachumber Salad,FALSE
Red Smoothie Bowl,FALSE
Traditional Whole Gobi Musallam,FALSE
Broccoli Keema and Utapam,FALSE
Aval Dosa | Poha Dosa (Savory Flattened Rice Crepe),FALSE
Asian Style Mixed Fried Rice,FALSE
Dhingri Matar (Mushrooms and Peas Spicy Curry),FALSE
Uchellu Chutney,FALSE
Cabbage Pea Fry - Tamil Nadu Style Coffee and Beef Stir Fry,FALSE
Mirchi Ka Kuta,FALSE
Moryechi Xacuti (Goan Style Shark Curry),TRUE
Vegetarian Fried Rice,FALSE
Matar Ki Tehri - Matar Ki Tehri,FALSE
Spiced Buttermilk With Coriander And Ginger,FALSE
Walnut Cranberry No Bake Cheesecake With Strawberries,FALSE
Karnataka Style Avarekalu Chitranna (Field Beans Tossed With Lemon Rice),FALSE
Chettinad Masala Powder - Chettinad Masala Powder,FALSE
Stir Fried Wild Rice with Peri Peri Tofu,FALSE
Kongunad Chicken Fry,TRUE
Lemon Grilled Chicken,TRUE
Milagai Bajji Stuffed with Masala Chicken,TRUE
Hibiscus (Chembaruthi) Neer Dosa,FALSE
Srilankan Prawn Curry,TRUE
Stove Top Green Peas Seekh Kebab,FALSE
Whole Wheat and Jowar (Pearl Millet) Orange Cake With Orange Glaze,TRUE
Bharwa Besan Mirch Sabzi - Chillies Stuffed With Spiced Gram Flour,FALSE
Jalapeno Cilantro Lime Rice,FALSE
Pina Colada Cake,FALSE
One Pot Punjabi Rajma Masala - One Pot Punjabi Rajma Masala,FALSE
Curry Leaves Buttermilk - Curry Patta Chaas,FALSE
Sundakkai And Methi Leaves Sambar,FALSE
Nigella Seed Beetroot Rice,FALSE
Stuffed Bun With Veggies,FALSE
Hara Chana Masala,FALSE
Mambazha Mor Kuzhambu - Ripe Mango Mor Kuzhambu,FALSE
Bengali Style Shaak Bhaja (Stir Fried Green Amaranth leaves),FALSE
Lu methi paratha,FALSE
Mashed Peas,FALSE
Chicken Sandwich With Sweet Corn,TRUE
Karnataka Style Heerekai Dosa-Ridge Gourd Dosa,FALSE
Konkani Style Southe Koddel-Mangalore Cucumber in Coconut curry,FALSE
Bharwa Karela Masala,FALSE
Mini Bajra Uttapam,FALSE
Kalmi Kabab - Mughlai Style Chicken Tangdi Kebab,TRUE
Seem Paal - Steamed Colostrum Milk Pudding,FALSE
Healthy Veg Lollipop With Palak and Rajma,FALSE
Durg Style Mushroom Curry - Coorg Style Mushroom Curry,FALSE
Tambdi Bhaji - Goan Style Red Amaranth Stir Fry,FALSE
Khajur Imli Chutney,FALSE
Chemmeen Muringakka Curry -Prawn Drumstick Curry,TRUE
Honey and Sesame Tossed Flat Noodles with Toasted Tofu,FALSE
Quick Beetroot Pulao,FALSE
Spicy Vegetarian Thai Noodle Bowl,FALSE
Fresh Basil Pesto,FALSE
Spiced Khooba Roti (Rajasthani Pinched Flatbread),FALSE
Apple Cucumber Salad - Apple Cucumber Salad,FALSE
Vegetable Uttapam (Vegetable Uttapam),FALSE
Herbed Tofu and Spinach In Tomato Basil Sauce,FALSE
Matki Khichdi - Palak Pudina Moth Bean Khichdi,FALSE
Pistachio Lemon Cookie,FALSE
Mango and Lemon Bar,TRUE
Chunni Ki Puri - Moong Dal and Besan Fried Puri,FALSE
Kathirikai Paruppu Kootu,FALSE
Tamil Nadu Style Grinded Rasam,FALSE
Shahi Dal - Shahi Dal,FALSE
Goan Style Sangacho Ross-Drumstick Curry,FALSE
Muesli Chia Seed and Dry Fruit Jar,FALSE
Chow Chow Moss Lentil Fry - Toyota Squash and Moong Stir Fry,FALSE
Aloo Matar Korma In White Gravy,FALSE
Roasted Vegetable Au Gratin,FALSE
Thengai Poli - Coconut Poli,FALSE
Falsa/Phalsa Ka Sharbat - Indian Berry Juice,FALSE
Aavryachi Bhaji-Avarakkai Poriyal-Broad Beans Stir Fry,FALSE
Beet Quinoa Sliders,FALSE
Tamil Nadu Style Sorkai Porial - Spicy Dry Bottle Gourd,FALSE
Conchiglie Pasta With Broccoli,FALSE
Chickpea and Date Tagine,FALSE
Chettinad Prawn Curry,TRUE
Chicken In Lemon Butter Sauce,TRUE
Stuffed Ridge Gourd,FALSE
Ajo Blanco (Chilled White Grape and Almond Gazpacho),FALSE
Almond Meal Muffins (Gluten Free and Grain Free),FALSE
Maharashtrian Ghavan - Rice Flour Crepes,FALSE
Gulab Jamun Trifle,FALSE
No Onion No Garlic Aloo Makhana Sabzi,FALSE
Healthy Maravalli Kizhangu Bonda - Spicy Tapioca Fritters,FALSE
Coffee Banana Oats Smoothie,FALSE
" Broccoli, Paneer and Peanut Sandwich",FALSE
Nimki Aloo Anardana Curry - Potato And Nimki Curry,FALSE
